",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
247,water_potability.csv,Missing,0.4,Chloramines,AdaBoostClassifier,0.843,0.4596,0.8122,0.7773,0.7944
248,water_potability.csv,Missing,0.4,Chloramines,DecisionTreeClassifier,0.7942,0.5,0.7388,0.7183,0.7284
249,water_potability.csv,Missing,0.4,Chloramines,KNeighborsClassifier,0.6463,0.4487,0.5102,0.5274,0.5187
250,water_potability.csv,Missing,0.4,Chloramines,GaussianProcessClassifier,0.6341,0.5,0.5306,0.5098,0.52
251,water_potability.csv,Missing,0.4,Chloramines,SVC,0.6265,0.5141,0.0,0.0,0.0
252,water_potability.csv,Missing,0.4,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
253,water_potability.csv,Missing,0.4,Chloramines,MLPClassifier,0.5686,0.4853,0.5429,0.4375,0.4845
254,water_potability.csv,Missing,0.4,Chloramines,SGDClassifier,0.6296,,0.0082,1.0,0.0162
255,water_potability.csv,Missing,0.6,Chloramines,LogisticRegression,0.846,0.4057,0.7837,0.8,0.7918
256,water_potability.csv,Missing,0.6,Chloramines,RidgeClassifier,0.8491,,0.7918,0.8017,0.7967
257,water_potability.csv,Missing,0.6,Chloramines,LinearDiscriminantAnalysis,0.8491,0.4136,0.7918,0.8017,0.7967
258,water_potability.csv,Missing,0.6,Chloramines,QuadraticDiscriminantAnalysis,0.8506,0.3883,0.7878,0.8075,0.7975
259,water_potability.csv,Missing,0.6,Chloramines,GaussianNB,0.8537,0.3832,0.7878,0.8143,0.8008
260,water_potability.csv,Missing,0.6,Chloramines,CatBoostClassifier,0.8491,0.4266,0.7837,0.8067,0.795
261,water_potability.csv,Missing,0.6,Chloramines,RandomForestClassifier,0.8506,0.427,0.7837,0.8101,0.7967
262,water_potability.csv,Missing,0.6,Chloramines,GradientBoostingClassifier,0.8521,0.4013,0.8,0.8033,0.8016
263,water_potability.csv,Missing,0.6,Chloramines,ExtraTreesClassifier,0.8613,0.399,0.7959,0.8263,0.8108
264,water_potability.csv,Missing,0.6,Chloramines,AdaBoostClassifier,0.8537,0.4376,0.8041,0.8041,0.8041
265,water_potability.csv,Missing,0.6,Chloramines,DecisionTreeClassifier,0.8034,0.5,0.7469,0.732,0.7394
266,water_potability.csv,Missing,0.6,Chloramines,KNeighborsClassifier,0.6463,0.4487,0.5102,0.5274,0.5187
267,water_potability.csv,Missing,0.6,Chloramines,GaussianProcessClassifier,0.6341,0.5,0.5306,0.5098,0.52
268,water_potability.csv,Missing,0.6,Chloramines,SVC,0.6265,0.5191,0.0,0.0,0.0
269,water_potability.csv,Missing,0.6,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
270,water_potability.csv,Missing,0.6,Chloramines,MLPClassifier,0.5732,0.4579,0.4327,0.4291,0.4309
271,water_potability.csv,Missing,0.6,Chloramines,SGDClassifier,0.6402,,0.0449,0.8462,0.0853
272,water_potability.csv,Missing,0.8,Chloramines,LogisticRegression,0.846,0.4085,0.7878,0.7975,0.7926
273,water_potability.csv,Missing,0.8,Chloramines,RidgeClassifier,0.846,,0.7878,0.7975,0.7926
274,water_potability.csv,Missing,0.8,Chloramines,LinearDiscriminantAnalysis,0.846,0.4142,0.7878,0.7975,0.7926
275,water_potability.csv,Missing,0.8,Chloramines,GaussianNB,0.8506,0.3713,0.7755,0.8155,0.795
276,water_potability.csv,Missing,0.8,Chloramines,QuadraticDiscriminantAnalysis,0.8384,0.3766,0.7592,0.7983,0.7782
277,water_potability.csv,Missing,0.8,Chloramines,RandomForestClassifier,0.8628,0.3979,0.7959,0.8298,0.8125
278,water_potability.csv,Missing,0.8,Chloramines,CatBoostClassifier,0.846,0.4151,0.7837,0.8,0.7918
279,water_potability.csv,Missing,0.8,Chloramines,GradientBoostingClassifier,0.8552,0.3858,0.8041,0.8074,0.8057
280,water_potability.csv,Missing,0.8,Chloramines,ExtraTreesClassifier,0.8628,0.4091,0.8041,0.8243,0.814
281,water_potability.csv,Missing,0.8,Chloramines,AdaBoostClassifier,0.8384,0.4331,0.7918,0.7791,0.7854
282,water_potability.csv,Missing,0.8,Chloramines,DecisionTreeClassifier,0.7668,0.5,0.702,0.6825,0.6922
283,water_potability.csv,Missing,0.8,Chloramines,KNeighborsClassifier,0.6463,0.4487,0.5102,0.5274,0.5187
284,water_potability.csv,Missing,0.8,Chloramines,GaussianProcessClassifier,0.6341,0.5,0.5306,0.5098,0.52
285,water_potability.csv,Missing,0.8,Chloramines,SVC,0.6265,0.5167,0.0,0.0,0.0
286,water_potability.csv,Missing,0.8,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
287,water_potability.csv,Missing,0.8,Chloramines,MLPClassifier,0.5777,0.4508,0.4041,0.4304,0.4168
288,water_potability.csv,Missing,0.8,Chloramines,SGDClassifier,0.3735,,1.0,0.3735,0.5438
289,water_potability.csv,Missing,0.2,Sulfate,QuadraticDiscriminantAnalysis,0.8552,0.4002,0.8,0.8099,0.8049
290,water_potability.csv,Missing,0.2,Sulfate,LogisticRegression,0.8537,0.4093,0.8,0.8066,0.8033
291,water_potability.csv,Missing,0.2,Sulfate,CatBoostClassifier,0.8643,0.4244,0.8082,0.825,0.8165
292,water_potability.csv,Missing,0.2,Sulfate,RidgeClassifier,0.8582,,0.8,0.8167,0.8082
293,water_potability.csv,Missing,0.2,Sulfate,GaussianNB,0.8613,0.3945,0.8,0.8235,0.8116
294,water_potability.csv,Missing,0.2,Sulfate,LinearDiscriminantAnalysis,0.8613,0.4161,0.8082,0.8182,0.8131
295,water_potability.csv,Missing,0.2,Sulfate,ExtraTreesClassifier,0.8613,0.3993,0.7959,0.8263,0.8108
296,water_potability.csv,Missing,0.2,Sulfate,RandomForestClassifier,0.8582,0.4026,0.8041,0.814,0.809
297,water_potability.csv,Missing,0.2,Sulfate,GradientBoostingClassifier,0.8521,0.4014,0.8,0.8033,0.8016
298,water_potability.csv,Missing,0.2,Sulfate,AdaBoostClassifier,0.8491,0.4636,0.8245,0.7829,0.8032
299,water_potability.csv,Missing,0.2,Sulfate,DecisionTreeClassifier,0.7942,0.5,0.7429,0.7165,0.7295
300,water_potability.csv,Missing,0.2,Sulfate,KNeighborsClassifier,0.6479,0.4399,0.498,0.5304,0.5137
301,water_potability.csv,Missing,0.2,Sulfate,GaussianProcessClassifier,0.6372,0.4988,0.5265,0.5139,0.5202
302,water_potability.csv,Missing,0.2,Sulfate,SVC,0.6265,0.5247,0.0,0.0,0.0
303,water_potability.csv,Missing,0.2,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
304,water_potability.csv,Missing,0.2,Sulfate,SGDClassifier,0.5381,,0.4245,0.391,0.407
305,water_potability.csv,Missing,0.2,Sulfate,MLPClassifier,0.5274,0.5514,0.7265,0.4228,0.5345
306,water_potability.csv,Missing,0.4,Sulfate,GaussianNB,0.8598,0.3971,0.8,0.8201,0.8099
307,water_potability.csv,Missing,0.4,Sulfate,QuadraticDiscriminantAnalysis,0.8567,0.404,0.8,0.8133,0.8066
308,water_potability.csv,Missing,0.4,Sulfate,LogisticRegression,0.8521,0.3547,0.7837,0.8136,0.7983
309,water_potability.csv,Missing,0.4,Sulfate,LinearDiscriminantAnalysis,0.8613,0.4157,0.8082,0.8182,0.8131
310,water_potability.csv,Missing,0.4,Sulfate,RidgeClassifier,0.8582,,0.8,0.8167,0.8082
311,water_potability.csv,Missing,0.4,Sulfate,RandomForestClassifier,0.8567,0.4023,0.7959,0.8159,0.8058
312,water_potability.csv,Missing,0.4,Sulfate,ExtraTreesClassifier,0.8415,0.3978,0.7592,0.8052,0.7815
313,water_potability.csv,Missing,0.4,Sulfate,CatBoostClassifier,0.8643,0.4153,0.8122,0.8223,0.8172
314,water_potability.csv,Missing,0.4,Sulfate,GradientBoostingClassifier,0.8506,0.3976,0.8,0.8,0.8
315,water_potability.csv,Missing,0.4,Sulfate,AdaBoostClassifier,0.8506,0.4484,0.8082,0.7952,0.8016
316,water_potability.csv,Missing,0.4,Sulfate,DecisionTreeClassifier,0.7866,0.5,0.7551,0.6981,0.7255
317,water_potability.csv,Missing,0.4,Sulfate,KNeighborsClassifier,0.6402,0.4442,0.498,0.5191,0.5083
318,water_potability.csv,Missing,0.4,Sulfate,GaussianProcessClassifier,0.6265,0.4988,0.5224,0.5,0.511
319,water_potability.csv,Missing,0.4,Sulfate,SVC,0.6265,0.527,0.0,0.0,0.0
320,water_potability.csv,Missing,0.4,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
321,water_potability.csv,Missing,0.4,Sulfate,MLPClassifier,0.4497,0.5543,0.7673,0.3821,0.5102
322,water_potability.csv,Missing,0.4,Sulfate,SGDClassifier,0.6265,,0.0,0.0,0.0
323,water_potability.csv,Missing,0.6,Sulfate,GaussianNB,0.8613,0.4087,0.8082,0.8182,0.8131
324,water_potability.csv,Missing,0.6,Sulfate,QuadraticDiscriminantAnalysis,0.8491,0.4147,0.8041,0.7944,0.7992
325,water_potability.csv,Missing,0.6,Sulfate,LinearDiscriminantAnalysis,0.8613,0.4168,0.8082,0.8182,0.8131
326,water_potability.csv,Missing,0.6,Sulfate,RidgeClassifier,0.8598,,0.8041,0.8174,0.8107
327,water_potability.csv,Missing,0.6,Sulfate,LogisticRegression,0.8598,0.4095,0.8041,0.8174,0.8107
328,water_potability.csv,Missing,0.6,Sulfate,RandomForestClassifier,0.8537,0.387,0.8,0.8066,0.8033
329,water_potability.csv,Missing,0.6,Sulfate,GradientBoostingClassifier,0.8521,0.3728,0.7918,0.8083,0.8
330,water_potability.csv,Missing,0.6,Sulfate,CatBoostClassifier,0.8537,0.4068,0.7959,0.8091,0.8025
331,water_potability.csv,Missing,0.6,Sulfate,ExtraTreesClassifier,0.8445,0.383,0.7796,0.7992,0.7893
332,water_potability.csv,Missing,0.6,Sulfate,AdaBoostClassifier,0.8491,0.431,0.8,0.7967,0.7984
333,water_potability.csv,Missing,0.6,Sulfate,DecisionTreeClassifier,0.8079,0.5,0.7796,0.7262,0.752
334,water_potability.csv,Missing,0.6,Sulfate,KNeighborsClassifier,0.6433,0.4475,0.5061,0.5232,0.5145
335,water_potability.csv,Missing,0.6,Sulfate,GaussianProcessClassifier,0.6387,0.4988,0.5469,0.5154,0.5307
336,water_potability.csv,Missing,0.6,Sulfate,SVC,0.6265,0.5203,0.0,0.0,0.0
337,water_potability.csv,Missing,0.6,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
338,water_potability.csv,Missing,0.6,Sulfate,MLPClassifier,0.5183,0.54,0.4531,0.3788,0.4126
339,water_potability.csv,Missing,0.6,Sulfate,SGDClassifier,0.6265,,0.0,0.0,0.0
340,water_potability.csv,Missing,0.8,Sulfate,GaussianNB,0.8628,0.4295,0.8327,0.8063,0.8193
341,water_potability.csv,Missing,0.8,Sulfate,LinearDiscriminantAnalysis,0.8628,0.4178,0.8122,0.8189,0.8156
342,water_potability.csv,Missing,0.8,Sulfate,LogisticRegression,0.8521,0.412,0.7959,0.8058,0.8008
343,water_potability.csv,Missing,0.8,Sulfate,RidgeClassifier,0.8643,,0.8122,0.8223,0.8172
344,water_potability.csv,Missing,0.8,Sulfate,QuadraticDiscriminantAnalysis,0.8506,0.4326,0.8082,0.7952,0.8016
345,water_potability.csv,Missing,0.8,Sulfate,GradientBoostingClassifier,0.8582,0.3732,0.7796,0.8304,0.8042
346,water_potability.csv,Missing,0.8,Sulfate,RandomForestClassifier,0.8582,0.378,0.8,0.8167,0.8082
347,water_potability.csv,Missing,0.8,Sulfate,CatBoostClassifier,0.8582,0.3828,0.7796,0.8304,0.8042
348,water_potability.csv,Missing,0.8,Sulfate,ExtraTreesClassifier,0.8445,0.3867,0.7633,0.8095,0.7857
349,water_potability.csv,Missing,0.8,Sulfate,AdaBoostClassifier,0.8399,0.4222,0.7918,0.7823,0.787
350,water_potability.csv,Missing,0.8,Sulfate,DecisionTreeClassifier,0.7973,0.5,0.7306,0.7276,0.7291
351,water_potability.csv,Missing,0.8,Sulfate,KNeighborsClassifier,0.6372,0.4535,0.4939,0.5149,0.5042
352,water_potability.csv,Missing,0.8,Sulfate,GaussianProcessClassifier,0.6402,0.4988,0.551,0.5172,0.5336
353,water_potability.csv,Missing,0.8,Sulfate,SVC,0.6265,0.4828,0.0,0.0,0.0
354,water_potability.csv,Missing,0.8,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
355,water_potability.csv,Missing,0.8,Sulfate,MLPClassifier,0.4985,0.5251,0.5347,0.3786,0.4433
356,water_potability.csv,Missing,0.8,Sulfate,SGDClassifier,0.593,,0.2857,0.4321,0.344
357,water_potability.csv,Missing,0.2,Conductivity,GaussianNB,0.8628,0.3957,0.8122,0.8189,0.8156
358,water_potability.csv,Missing,0.2,Conductivity,QuadraticDiscriminantAnalysis,0.8521,0.4002,0.7959,0.8058,0.8008
359,water_potability.csv,Missing,0.2,Conductivity,LogisticRegression,0.8552,0.4109,0.8,0.8099,0.8049
360,water_potability.csv,Missing,0.2,Conductivity,RidgeClassifier,0.8613,,0.8082,0.8182,0.8131
361,water_potability.csv,Missing,0.2,Conductivity,LinearDiscriminantAnalysis,0.8628,0.4173,0.8122,0.8189,0.8156
362,water_potability.csv,Missing,0.2,Conductivity,RandomForestClassifier,0.8643,0.3996,0.8122,0.8223,0.8172
363,water_potability.csv,Missing,0.2,Conductivity,CatBoostClassifier,0.8598,0.4271,0.8041,0.8174,0.8107
364,water_potability.csv,Missing,0.2,Conductivity,ExtraTreesClassifier,0.8598,0.391,0.8082,0.8148,0.8115
365,water_potability.csv,Missing,0.2,Conductivity,AdaBoostClassifier,0.8491,0.4508,0.8041,0.7944,0.7992
366,water_potability.csv,Missing,0.2,Conductivity,GradientBoostingClassifier,0.8552,0.407,0.7959,0.8125,0.8041
367,water_potability.csv,Missing,0.2,Conductivity,DecisionTreeClassifier,0.7927,0.5,0.7429,0.7137,0.728
368,water_potability.csv,Missing,0.2,Conductivity,KNeighborsClassifier,0.6646,0.4559,0.5347,0.5527,0.5436
369,water_potability.csv,Missing,0.2,Conductivity,GaussianProcessClassifier,0.6235,0.5,0.5265,0.4962,0.5109
370,water_potability.csv,Missing,0.2,Conductivity,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
371,water_potability.csv,Missing,0.2,Conductivity,SVC,0.6265,0.5439,0.0,0.0,0.0
372,water_potability.csv,Missing,0.2,Conductivity,MLPClassifier,0.5198,0.5404,0.6939,0.4146,0.5191
373,water_potability.csv,Missing,0.2,Conductivity,SGDClassifier,0.6265,,0.0,0.0,0.0
374,water_potability.csv,Missing,0.4,Conductivity,GaussianNB,0.8613,0.3932,0.8122,0.8156,0.8139
375,water_potability.csv,Missing,0.4,Conductivity,QuadraticDiscriminantAnalysis,0.8521,0.3967,0.7959,0.8058,0.8008
376,water_potability.csv,Missing,0.4,Conductivity,RidgeClassifier,0.8628,,0.8122,0.8189,0.8156
377,water_potability.csv,Missing,0.4,Conductivity,LinearDiscriminantAnalysis,0.8628,0.4176,0.8122,0.8189,0.8156
378,water_potability.csv,Missing,0.4,Conductivity,LogisticRegression,0.8521,0.4114,0.8,0.8033,0.8016
379,water_potability.csv,Missing,0.4,Conductivity,GradientBoostingClassifier,0.8521,0.3986,0.7837,0.8136,0.7983
380,water_potability.csv,Missing,0.4,Conductivity,CatBoostClassifier,0.8598,0.4232,0.8245,0.8048,0.8145
381,water_potability.csv,Missing,0.4,Conductivity,RandomForestClassifier,0.8598,0.4123,0.8041,0.8174,0.8107
382,water_potability.csv,Missing,0.4,Conductivity,ExtraTreesClassifier,0.8552,0.3943,0.7918,0.8151,0.8033
383,water_potability.csv,Missing,0.4,Conductivity,AdaBoostClassifier,0.8506,0.454,0.8,0.8,0.8
384,water_potability.csv,Missing,0.4,Conductivity,DecisionTreeClassifier,0.7896,0.5,0.7347,0.7115,0.7229
385,water_potability.csv,Missing,0.4,Conductivity,KNeighborsClassifier,0.6524,0.4232,0.502,0.5371,0.519
386,water_potability.csv,Missing,0.4,Conductivity,GaussianProcessClassifier,0.628,0.4988,0.5143,0.502,0.5081
387,water_potability.csv,Missing,0.4,Conductivity,SVC,0.6265,0.4816,0.0,0.0,0.0
388,water_potability.csv,Missing,0.4,Conductivity,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
389,water_potability.csv,Missing,0.4,Conductivity,MLPClassifier,0.6265,0.3872,0.0082,0.5,0.0161
390,water_potability.csv,Missing,0.4,Conductivity,SGDClassifier,0.6265,,0.0,0.0,0.0
391,water_potability.csv,Missing,0.6,Conductivity,LinearDiscriminantAnalysis,0.8628,0.42,0.8122,0.8189,0.8156
392,water_potability.csv,Missing,0.6,Conductivity,RidgeClassifier,0.8628,,0.8122,0.8189,0.8156
393,water_potability.csv,Missing,0.6,Conductivity,LogisticRegression,0.8537,0.4141,0.8,0.8066,0.8033
394,water_potability.csv,Missing,0.6,Conductivity,GaussianNB,0.8613,0.3847,0.8041,0.8208,0.8124
395,water_potability.csv,Missing,0.6,Conductivity,QuadraticDiscriminantAnalysis,0.8567,0.3927,0.8,0.8133,0.8066
396,water_potability.csv,Missing,0.6,Conductivity,CatBoostClassifier,0.8521,0.4215,0.7918,0.8083,0.8
397,water_potability.csv,Missing,0.6,Conductivity,GradientBoostingClassifier,0.8537,0.4116,0.7959,0.8091,0.8025
398,water_potability.csv,Missing,0.6,Conductivity,ExtraTreesClassifier,0.8552,0.39,0.7878,0.8178,0.8025
399,water_potability.csv,Missing,0.6,Conductivity,RandomForestClassifier,0.8689,0.4117,0.8204,0.8272,0.8238
400,water_potability.csv,Missing,0.6,Conductivity,AdaBoostClassifier,0.8491,0.4417,0.7959,0.7992,0.7975
401,water_potability.csv,Missing,0.6,Conductivity,DecisionTreeClassifier,0.7851,0.5,0.7429,0.7,0.7208
402,water_potability.csv,Missing,0.6,Conductivity,KNeighborsClassifier,0.6524,0.4501,0.4694,0.5399,0.5022
403,water_potability.csv,Missing,0.6,Conductivity,GaussianProcessClassifier,0.622,0.5,0.5061,0.494,0.5
404,water_potability.csv,Missing,0.6,Conductivity,SVC,0.6265,0.4743,0.0,0.0,0.0
405,water_potability.csv,Missing,0.6,Conductivity,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
406,water_potability.csv,Missing,0.6,Conductivity,MLPClassifier,0.6265,0.3933,0.0,0.0,0.0
407,water_potability.csv,Missing,0.6,Conductivity,SGDClassifier,0.6265,,0.0,0.0,0.0
408,water_potability.csv,Missing,0.8,Conductivity,RidgeClassifier,0.8567,,0.8082,0.8082,0.8082
409,water_potability.csv,Missing,0.8,Conductivity,QuadraticDiscriminantAnalysis,0.8476,0.4371,0.8367,0.7736,0.8039
410,water_potability.csv,Missing,0.8,Conductivity,LinearDiscriminantAnalysis,0.8567,0.4186,0.8122,0.8057,0.8089
411,water_potability.csv,Missing,0.8,Conductivity,LogisticRegression,0.8537,0.4156,0.8,0.8066,0.8033
412,water_potability.csv,Missing,0.8,Conductivity,GaussianNB,0.8567,0.4462,0.8408,0.7893,0.8142
413,water_potability.csv,Missing,0.8,Conductivity,CatBoostClassifier,0.8521,0.4107,0.7959,0.8058,0.8008
414,water_potability.csv,Missing,0.8,Conductivity,ExtraTreesClassifier,0.8582,0.4027,0.8,0.8167,0.8082
415,water_potability.csv,Missing,0.8,Conductivity,RandomForestClassifier,0.8628,0.4145,0.8,0.827,0.8133
416,water_potability.csv,Missing,0.8,Conductivity,GradientBoostingClassifier,0.8537,0.3911,0.7837,0.817,0.8
417,water_potability.csv,Missing,0.8,Conductivity,AdaBoostClassifier,0.8521,0.4367,0.8041,0.8008,0.8024
418,water_potability.csv,Missing,0.8,Conductivity,DecisionTreeClassifier,0.7851,0.5,0.7388,0.7016,0.7197
419,water_potability.csv,Missing,0.8,Conductivity,KNeighborsClassifier,0.6631,0.4691,0.5592,0.548,0.5535
420,water_potability.csv,Missing,0.8,Conductivity,GaussianProcessClassifier,0.6357,0.5,0.5306,0.5118,0.521
421,water_potability.csv,Missing,0.8,Conductivity,MLPClassifier,0.5716,0.4845,0.4041,0.4231,0.4134
422,water_potability.csv,Missing,0.8,Conductivity,SVC,0.6265,0.4756,0.0,0.0,0.0
423,water_potability.csv,Missing,0.8,Conductivity,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
424,water_potability.csv,Missing,0.8,Conductivity,SGDClassifier,0.6296,,0.0082,1.0,0.0162
425,water_potability.csv,Missing,0.2,Organic_carbon,GaussianNB,0.8567,0.3967,0.8041,0.8107,0.8074
426,water_potability.csv,Missing,0.2,Organic_carbon,QuadraticDiscriminantAnalysis,0.8567,0.3995,0.8041,0.8107,0.8074
427,water_potability.csv,Missing,0.2,Organic_carbon,LinearDiscriminantAnalysis,0.8628,0.4171,0.8122,0.8189,0.8156
428,water_potability.csv,Missing,0.2,Organic_carbon,RidgeClassifier,0.8628,,0.8122,0.8189,0.8156
429,water_potability.csv,Missing,0.2,Organic_carbon,GradientBoostingClassifier,0.8506,0.4109,0.8,0.8,0.8
430,water_potability.csv,Missing,0.2,Organic_carbon,LogisticRegression,0.8537,0.4099,0.7959,0.8091,0.8025
431,water_potability.csv,Missing,0.2,Organic_carbon,CatBoostClassifier,0.843,0.4296,0.8041,0.7817,0.7928
432,water_potability.csv,Missing,0.2,Organic_carbon,RandomForestClassifier,0.8567,0.4039,0.8,0.8133,0.8066
433,water_potability.csv,Missing,0.2,Organic_carbon,ExtraTreesClassifier,0.8567,0.4032,0.8082,0.8082,0.8082
434,water_potability.csv,Missing,0.2,Organic_carbon,AdaBoostClassifier,0.8308,0.4659,0.7918,0.7638,0.7776
435,water_potability.csv,Missing,0.2,Organic_carbon,DecisionTreeClassifier,0.7896,0.5,0.7714,0.6974,0.7326
436,water_potability.csv,Missing,0.2,Organic_carbon,KNeighborsClassifier,0.6463,0.4487,0.5102,0.5274,0.5187
437,water_potability.csv,Missing,0.2,Organic_carbon,GaussianProcessClassifier,0.6311,0.5,0.5265,0.5059,0.516
438,water_potability.csv,Missing,0.2,Organic_carbon,SVC,0.6265,0.5194,0.0,0.0,0.0
439,water_potability.csv,Missing,0.2,Organic_carbon,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
440,water_potability.csv,Missing,0.2,Organic_carbon,MLPClassifier,0.5152,0.5206,0.6694,0.409,0.5077
441,water_potability.csv,Missing,0.2,Organic_carbon,SGDClassifier,0.5823,,0.249,0.404,0.3081
442,water_potability.csv,Missing,0.4,Organic_carbon,RidgeClassifier,0.8628,,0.8122,0.8189,0.8156
443,water_potability.csv,Missing,0.4,Organic_carbon,LinearDiscriminantAnalysis,0.8613,0.4179,0.8122,0.8156,0.8139
444,water_potability.csv,Missing,0.4,Organic_carbon,QuadraticDiscriminantAnalysis,0.8537,0.4056,0.8041,0.8041,0.8041
445,water_potability.csv,Missing,0.4,Organic_carbon,GaussianNB,0.8628,0.4031,0.8204,0.8138,0.8171
446,water_potability.csv,Missing,0.4,Organic_carbon,LogisticRegression,0.8491,0.4111,0.7959,0.7992,0.7975
447,water_potability.csv,Missing,0.4,Organic_carbon,RandomForestClassifier,0.8598,0.42,0.8041,0.8174,0.8107
448,water_potability.csv,Missing,0.4,Organic_carbon,ExtraTreesClassifier,0.8598,0.3927,0.7918,0.8255,0.8083
449,water_potability.csv,Missing,0.4,Organic_carbon,AdaBoostClassifier,0.8476,0.4495,0.8,0.7935,0.7967
450,water_potability.csv,Missing,0.4,Organic_carbon,CatBoostClassifier,0.8491,0.4201,0.7959,0.7992,0.7975
451,water_potability.csv,Missing,0.4,Organic_carbon,GradientBoostingClassifier,0.8537,0.396,0.7959,0.8091,0.8025
452,water_potability.csv,Missing,0.4,Organic_carbon,DecisionTreeClassifier,0.7988,0.5,0.7673,0.7148,0.7402
453,water_potability.csv,Missing,0.4,Organic_carbon,KNeighborsClassifier,0.6463,0.4487,0.5102,0.5274,0.5187
454,water_potability.csv,Missing,0.4,Organic_carbon,GaussianProcessClassifier,0.6311,0.5,0.5265,0.5059,0.516
455,water_potability.csv,Missing,0.4,Organic_carbon,SVC,0.6265,0.5188,0.0,0.0,0.0
456,water_potability.csv,Missing,0.4,Organic_carbon,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
457,water_potability.csv,Missing,0.4,Organic_carbon,MLPClassifier,0.529,0.5223,0.6612,0.4175,0.5118
458,water_potability.csv,Missing,0.4,Organic_carbon,SGDClassifier,0.6265,,0.0,0.0,0.0
459,water_potability.csv,Missing,0.6,Organic_carbon,RidgeClassifier,0.8628,,0.8122,0.8189,0.8156
460,water_potability.csv,Missing,0.6,Organic_carbon,LinearDiscriminantAnalysis,0.8628,0.417,0.8122,0.8189,0.8156
461,water_potability.csv,Missing,0.6,Organic_carbon,LogisticRegression,0.8537,0.4093,0.8,0.8066,0.8033
462,water_potability.csv,Missing,0.6,Organic_carbon,QuadraticDiscriminantAnalysis,0.8491,0.4151,0.8041,0.7944,0.7992
463,water_potability.csv,Missing,0.6,Organic_carbon,GaussianNB,0.8628,0.4116,0.8204,0.8138,0.8171
464,water_potability.csv,Missing,0.6,Organic_carbon,RandomForestClassifier,0.8552,0.4225,0.7959,0.8125,0.8041
